paper_id,score,title,authors,session_type,session_time,session_location,pdf_url,relevant_to_users,read_by_users,topics
4202758,23,Is PRM Necessary? Problem-Solving RL Implicitly Induces PRM Capability in LLMs,"Zhangyin Feng, Qianglong Chen, Ning Lu, Yongqian Li, Siqi Cheng, Shuangmu Peng, Duyu Tang, Shengcai Liu, Zhirui Zhang",SD-5-3709,,"Exhibit Hall C,D,E",https://openreview.net/pdf/e7ed5c9a866ddc4710624ed2df37d91bce6455d3.pdf,4,19,
3866947,23,A Implies B: Circuit Analysis in LLMs for Propositional Logical Reasoning,"Guan Zhe Hong, Nishanth Dikkala, Enming Luo, Cyrus Rashtchian, Xin Wang, Rina Panigrahy",SD-5-1012,,"Exhibit Hall C,D,E",https://openreview.net/pdf/edfcc94d23a1796e8903435652cc311e00009492.pdf,13,28,
4441456,23,REASONING COMPILER: LLM-Guided Optimizations for Efficient Model Serving,"Sujun Tang, Christopher Priebe, Rohan Mahapatra, Lianhui Qin, Hadi Esmaeilzadeh",SD-6-909,,"Exhibit Hall C,D,E",https://openreview.net/pdf/3e257cd601e943e872f777fd88fbaf2a64c6c6ea.pdf,1,13,
4441596,23,Reasoning Planning for Language Models,"Bao Nguyen, Hieu Trung Nguyen, Ruifeng She, Xiaojin Fu, Viet Anh Nguyen",SD-6-1814,,"Exhibit Hall C,D,E",https://openreview.net/pdf/4e2c8f0df4fed5d40292835b8448bea21d28648f.pdf,2,4,
4441364,22,The World Is Bigger: A Computationally-Embedded Perspective on the Big World Hypothesis,"Alex Lewandowski, Aditya A. Ramesh, Edan Meyer, Dale Schuurmans, Marlos C. Machado",SD-5-508,,"Exhibit Hall C,D,E",https://openreview.net/pdf/463a93594b9e688fecce37543cf3bf45e7f91310.pdf,7,14,
4274160,22,IR3D-Bench: Evaluating Vision-Language Model Scene Understanding as Agentic Inverse Rendering,"Hengyu Liu, Chenxin Li, Zhengxin Li, Yipeng Wu, Wuyang Li, Zhiqin Yang, Zhenyuan Zhang, Yunlong Lin, Sirui Han, Brandon Feng",SD-6-4914,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2506.23329,5,18,
4200499,22,Learning to Think: Information-Theoretic Reinforcement Fine-Tuning for LLMs,"Jingyao Wang, Wenwen Qiang, Zeen Song, Changwen Zheng, Hui Xiong",SD-6-214,,"Exhibit Hall C,D,E",https://openreview.net/pdf/de9fc962acefe20dd0d80073eadeb19263afeb06.pdf,4,21,
4051948,21,DMWM: Dual-Mind World Model with Long-Term Imagination,"Lingyi Wang, Rashed Shelim, Walid Saad, Naren Ramakrishnan",SD-2-5313,,"Exhibit Hall C,D,E",https://openreview.net/pdf/46a97d474ce914d7520303484925b64a33af1b9b.pdf,2,7,
4442511,21,Transcending Cost-Quality Tradeoff in Agent Serving via Session-Awareness,"Yanyu Ren, Li Chen, Dan Li, Xizheng Wang, Zhiyuan Wu, Yukai Miao, Yu Bai",,,Foyer,https://openreview.net/pdf/67186a4229264aede8b786e7d6e259cb157d2aba.pdf,0,2,
4222247,21,Impromptu VLA: Open Weights and Open Data for Driving Vision-Language-Action Models,"Haohan Chi, Huan-ang Gao, Ziming Liu, Jianing Liu, Chenyu Liu, Jinwei Li, Kaisen Yang, Yangcheng Yu, Zeda Wang, ..., Hao Zhao",SD-4-4612,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2505.23757,14,53,
4217361,21,Lifelong Safety Alignment for Language Models,"Haoyu Wang, Yifei Zhao, Zeyu Qin, Chao Du, Min Lin, Xueqian Wang, Tianyu Pang",SD-4-1906,,"Exhibit Hall C,D,E",https://openreview.net/pdf/8b599899e65f157c99b0a6ac3e8b45afbc4fee1a.pdf,10,16,
4175670,21,Reinforcement Learning for Reasoning in Large Language Models with One Training Example,"Yiping Wang, Qing Yang, Zhiyuan Zeng, Liliang Ren, Liyuan Liu, Baolin Peng, Hao Cheng, Xuehai He, Kuan Wang, ..., yelong shen",SD-6-415,,"Exhibit Hall C,D,E",https://openreview.net/pdf/6488aab2ea1a4b2423d232a17c9fcd1545659f8c.pdf,13,27,
4405444,20,Attack via Overfitting: 10-shot Benign Fine-tuning to Jailbreak LLMs,"Zhixin Xie, Xurui Song, Jun Luo",SD-6-1410,,"Exhibit Hall C,D,E",https://openreview.net/pdf/2a60bb227d356283cc8b6eddcfeda9a0ef466282.pdf,4,11,
4434111,20,Towards Reliable Code-as-Policies: A Neuro-Symbolic Framework for Embodied Task Planning,"Sanghyun Ahn, Wonje Choi, Junyong Lee, Jinwoo Park, Honguk Woo",SD-6-2212,,"Exhibit Hall C,D,E",https://openreview.net/pdf/8a135640e90e68e7dd192021ba6a8fdff76f596f.pdf,6,25,
4093709,19,WritingBench: A Comprehensive Benchmark for Generative Writing,"Yuning Wu, Jiahao Mei, Ming Yan, Chenliang Li, Shaopeng Lai, Yuran Ren, Zijia Wang, Ji Zhang, Mengyue Wu, ..., Fei Huang",SD-1-1805,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2503.05244,2,12,
4441552,19,MALinZero: Efficient Low-Dimensional Search for Mastering Complex Multi-Agent Planning,"Sizhe Tang, Jiayu Chen, Tian Lan",SD-1-300,,"Exhibit Hall C,D,E",https://openreview.net/pdf/8e363493ff9d9b3fa837f8d6bb3198fa13ba65f4.pdf,1,3,
4219525,19,"Donât Think Longer, Think Wisely: Optimizing Thinking Dynamics for Large Reasoning Models","Sohyun An, Ruochen Wang, Tianyi Zhou, Cho-Jui Hsieh",SD-1-4203,,"Exhibit Hall C,D,E",https://openreview.net/pdf/1b9aa688f3d241f228fbd9b8694bdffb938d1d5f.pdf,5,11,
4064202,19,STEER-ME: Assessing the Microeconomic Reasoning of Large Language Models,"Narun Krishnamurthi Raman, Taylor Lundy, Kevin Leyton-Brown, Jesse Perla",SD-1-1510,,"Exhibit Hall C,D,E",https://openreview.net/pdf/ce44a9975c0bc8b6ace090a98fc92829bdf5fece.pdf,2,4,
4173672,19,SPC: Evolving Self-Play Critic via Adversarial Games for LLM Reasoning,"Jiaqi Chen, Bang Zhang, Ruotian Ma, Peisong Wang, Xiaodan Liang, Zhaopeng Tu, Xiaolong Li, Kwan-Yee K. Wong",SD-4-4007,,"Exhibit Hall C,D,E",https://openreview.net/pdf/37589115324975c5657483b37546cdd4916aeeed.pdf,3,15,
4203858,19,Benchmarking Spatiotemporal Reasoning in LLMs and Reasoning Models: Capabilities and Challenges,"Pengrui Quan, Brian Wang, Kang Yang, Liying Han, Mani Srivastava",SD-4-2411,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2505.11618,0,1,
4243068,19,ALE-Bench: A Benchmark for Long-Horizon Objective-Driven Algorithm Engineering,"Yuki Imajuku, Kohki Horie, Yoichi Iwata, Kensho Aoki, Naohiro Takahashi, Takuya Akiba",SD-4-702,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2506.09050,1,2,
4233174,19,Contextual Integrity in LLMs via Reasoning and Reinforcement Learning,"Guangchen Lan, Huseyin A Inan, Sahar Abdelnabi, Janardhan Kulkarni, Lukas Wutschitz, Reza Shokri, Christopher Brinton, Robert Sim",SD-4-416,,"Exhibit Hall C,D,E",https://openreview.net/pdf/b39de1061902f7e2d23191a93a6d94f945bff28e.pdf,3,6,
3897384,19,MindForge: Empowering Embodied Agents with Theory of Mind for Lifelong Cultural Learning,"Mircea Tudor LicÄ, Ojas Shirekar, Baptiste Colle, Chirag Raman",SD-4-401,,"Exhibit Hall C,D,E",https://openreview.net/pdf/aaff34bc5f2395383d58c98d38975df26262971c.pdf,5,18,
4271374,19,SEEA-R1: Tree-Structured Reinforcement Fine-Tuning for Self-Evolving Embodied Agents,"Wanxin Tian, Shijie Zhang, Kevin Zhang, Xiaowei Chi, Chun-Kai Fan, Junyu Lu, Yulin Luo, Qiang Zhou, Yiming Zhao, ..., Jian Tang",SD-6-303,,"Exhibit Hall C,D,E",https://openreview.net/pdf/d934e1858b206a0ba8fe1fb5281ee9f117238785.pdf,4,17,
4246391,18,Detecting High-Stakes Interactions with Activation Probes,"Alex McKenzie, Urja Pawar, Phil Blandfort, William Bankes, David Krueger, Ekdeep Singh Lubana, Dmitrii Krasheninnikov",SD-3-1112,,"Exhibit Hall C,D,E",https://openreview.net/pdf/6291cf20df7b3579af7a0739c773db78424d18cd.pdf,7,10,
4120946,18,LLM Generated Persona is a Promise with a Catch,"Leon Li, Haozhe Chen, Hongseok Namkoong, Tianyi Peng",SD-6-1109,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2503.16527,2,5,
4442470,18,ACT as Human: Multimodal Large Language Model Data Annotation with Critical Thinking,"Lequan Lin, Dai Shi, Andi Han, Feng Chen, Qiuzheng Chen, Jiawen Li, Zhaoyang Li, Jiyuan Zhang, Zhenbang Sun, Junbin Gao",SD-6-3300,,"Exhibit Hall C,D,E",https://openreview.net/pdf/2d4818decec8bd80bc1421d0101a796c541e0194.pdf,0,5,
4301873,17,MindJourney: Test-Time Scaling with World Models for Spatial Reasoning,"Yuncong Yang, Jiageng Liu, Zheyuan Zhang, Siyuan Zhou, Reuben Tan, Jianwei Yang, Yilun Du, Chuang Gan",SD-1-4307,,"Exhibit Hall C,D,E",https://openreview.net/pdf/5ed386610c8657ff319e5833b8272c6459dd85a4.pdf,14,36,
4436783,17,Once Upon an Input: Reasoning via Per-Instance Program Synthesis,"Adam Stein, Neelay Velingker, Mayur Naik, Eric Wong",SD-2-3717,,"Exhibit Hall C,D,E",https://openreview.net/pdf/7b4a6ca902e7228c2855e6b864e4699825b54723.pdf,2,12,
4245953,17,Can We Infer Confidential Properties of Training Data from LLMs?,"Pengrun Huang, Chhavi Yadav, Kamalika Chaudhuri, Ruihan Wu",SD-4-1313,,"Exhibit Hall C,D,E",https://openreview.net/pdf/cd0fb86716237f2897625fe1354d6af3d7b0ec5b.pdf,3,15,
4208817,17,Deliberation on Priors: Trustworthy Reasoning of Large Language Models on Knowledge Graphs,"Jie Ma, Ning Qu, Zhitao Gao, Xing Rui, Jun Liu, Hongbin Pei, Jiang Xie, Lingyun Song, Pinghui Wang, ..., su zhou",SD-6-3616,,"Exhibit Hall C,D,E",https://openreview.net/pdf/33aae90c6ae97c2a878758d797cf8196f7ca09de.pdf,4,12,
4431142,16,From Forecasting to Planning: Policy World Model for Collaborative State-Action Prediction,"Zhida Zhao, Talas Fu, Yifan Wang, Lijun Wang, Huchuan Lu",SD-2-4809,,"Exhibit Hall C,D,E",https://openreview.net/pdf/dbe78cc8fdf28b0340af74010ec4ad766aca831b.pdf,5,33,
4163509,16,CodeCrash: Exposing LLM Fragility to Misleading Natural Language in Code Reasoning,"Man Ho LAM, Chaozheng Wang, Jen-tse Huang, Michael Lyu",SD-4-2610,,"Exhibit Hall C,D,E",https://openreview.net/pdf/9b9883a392dca607cfb2b26eccc24136b0e5cf90.pdf,5,17,
4442549,16,Learning and Planning Multi-Agent Tasks via an MoE-based World Model,"Zijie Zhao, Zhongyue Zhao, Kaixuan Xu, Yuqian Fu, Jiajun Chai, Yuanheng Zhu, Dongbin Zhao",SD-4-303,,"Exhibit Hall C,D,E",https://openreview.net/pdf/09e9ae881c16219816d4e101be5c5634163ae0b6.pdf,3,8,
4434258,15,MoniTor: Exploiting Large Language Models with Instruction for Online Video Anomaly Detection,"Shengtian Yang, Yue Feng, Yingshi Liu, Jingrou Zhang, Jie Qin",,,Foyer,https://openreview.net/pdf/12eb1e4189682fe7b8223e53327f9e2ada20bd59.pdf,1,8,
4204607,15,MedAgentBoard: Benchmarking Multi-Agent Collaboration with Conventional Methods for Diverse Medical Tasks,"Yinghao Zhu, Ziyi He, Haoran Hu, Xiaochen Zheng, Xichen Zhang, Wang, Junyi Gao, Liantao Ma, Lequan Yu",SD-4-1809,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2505.12371,0,3,
4219301,14,"Caption This, Reason That: VLMs Caught in the Middle","Zihan Weng, Lucas Gomez, Taylor Whittington Webb, Pouya Bashivan",SD-1-2112,,"Exhibit Hall C,D,E",https://openreview.net/pdf/756a05a421ed180f3aedfcaa7a55a73f50e83d30.pdf,8,35,
4442314,14,Enhancing Temporal Understanding in Video-LLMs through Stacked Temporal Attention in Vision Encoders,"Ali Rasekh, Erfan Bagheri Soula, Omid Daliran, Simon Gottschalk, Mohsen Fayyaz",,,Foyer,https://openreview.net/pdf/8983a85d88c67728d26c47fa75cdce08379b3561.pdf,1,20,
4441566,14,Predictable Scale (Part II) --- Farseer: A Refined Scaling Law in LLMs,"Houyi Li, Wenzhen Zheng, Qiufeng Wang, Zhenyu Ding, Haoying Wang, Zili Wang, Shijie Xuyang, Ning Ding, Shuigeng Zhou, ..., Daxin Jiang",,,Foyer,https://openreview.net/pdf/b2d2dae1fc87cdd4510e8c2672fcf585d1c653f2.pdf,3,10,
4213246,14,Activation Control for Efficiently Eliciting Long Chain-of-thought Ability of Language Models,"Zekai Zhao, Qi Liu, Kun Zhou, Zihan Liu, Yifei Shao, Zhiting Hu, Biwei Huang",SD-2-1813,,"Exhibit Hall C,D,E",https://openreview.net/pdf/2b62626f959a636707dfb61efe094e4dcd7bd32f.pdf,4,18,
4227128,14,zip2zip: Inference-Time Adaptive Tokenization via Online Compression,"Saibo Geng, Nathan Ranchin, Yunzhen Yao, Maxime Peyrard, Chris Wendler, Michael Gastpar, Robert West",SD-2-3615,,"Exhibit Hall C,D,E",https://openreview.net/pdf/0f10815a6be342f3a8137fe6510088e422bd3a6b.pdf,5,19,
4232577,14,OWMM-Agent: Open World Mobile Manipulation With Multi-modal Agentic Data Synthesis,"Junting Chen, Haotian Liang, Lingxiao Du, Weiyun Wang, Mengkang Hu, Yao Mu, Wenhai Wang, Jifeng Dai, Ping Luo, ..., Lin Shao",SD-2-5507,,"Exhibit Hall C,D,E",https://openreview.net/pdf/b83bcc6b13bf3bed81ebb73be9bae7cc2be710e7.pdf,3,33,
4192316,14,Temporal Logic-Based Multi-Vehicle Backdoor Attacks against Offline RL Agents in End-to-end Autonomous Driving,"Xuan Chen, Shiwei Feng, Zikang Xiong, Shengwei An, Yunshu Mao, Lu Yan, Guanhong Tao, Wenbo Guo, Xiangyu Zhang",SD-2-1201,,"Exhibit Hall C,D,E",https://openreview.net/pdf/26313d9a67de648ba12a7315cbcaa87c2787a4f5.pdf,1,3,
4432167,14,SynTSBench: Rethinking Temporal Pattern Learning in Deep Learning Models for Time Series,"Qitai Tan, Yiyun Chen, Mo Li, Ruiwen Gu, Yilin Su, Xiao-Ping (Steven) Zhang",SD-2-2304,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2510.20273,3,9,
4224371,14,MIRAGE: Assessing Hallucination in Multimodal Reasoning Chains of MLLM,"Bowen Dong, Minheng Ni, Zitong Huang, Guanglei Yang, Wangmeng Zuo, Lei Zhang",SD-5-4110,,"Exhibit Hall C,D,E",https://openreview.net/pdf/5c8396fbd51956694870ead9c44afcff4e5253cb.pdf,5,12,
4212687,14,LongMagpie: A Self-synthesis Method for Generating Large-scale Long-context Instructions,"Chaochen Gao, Xing W, Zijia Lin, Debing Zhang, Songlin Hu",SD-6-4007,,"Exhibit Hall C,D,E",https://openreview.net/pdf/ed87797f943163aff0337ae4824c26f2e347ea6a.pdf,1,4,
4216518,14,Iterative Self-Incentivization Empowers Large Language Models as Agentic Searchers,"Zhengliang Shi, Lingyong Yan, Dawei Yin, Suzan Verberne, Maarten de Rijke, Zhaochun Ren",SD-6-4006,,"Exhibit Hall C,D,E",https://openreview.net/pdf/f6244ed69adb4a0f1c375503deb1e23c39a8ac15.pdf,2,6,
4242273,13,RADAR: Benchmarking Language Models on Imperfect Tabular Data,"Ken Gu, Zhihan Zhang, Kate Lin, Yuwei Zhang, Akshay Paruchuri, Hong Yu, Mehran Kazemi, Kumar Ayush, A. Ali Heydari, ..., Xin Liu",SD-1-2402,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2506.08249,1,5,
4441820,13,Bootstrap Off-policy with World Model,"Guojian Zhan, Likun Wang, Xiangteng Zhang, Jiaxin Gao, Masayoshi Tomizuka, Shengbo Eben Li",SD-1-304,,"Exhibit Hall C,D,E",https://openreview.net/pdf/41b2f866d682b3c56d82ba0f291b84901efb52d3.pdf,10,44,
4117904,13,The Lighthouse of Language: Enhancing LLM Agents via Critique-Guided Improvement,"Ruihan Yang, Fanghua Ye, Jian Li, Siyu Yuan, Yikai Zhang, Zhaopeng Tu, Xiaolong Li, Deqing Yang",SD-2-4009,,"Exhibit Hall C,D,E",https://openreview.net/pdf/ae3bf83043c88b4e28668b095624b19cc07ed197.pdf,4,11,
4381163,13,Imagined Autocurricula,"Ahmet H. GÃ¼zel, Matthew Thomas Jackson, Jarek Luca Liesen, Tim RocktÃ¤schel, Jakob Nicolaus Foerster, Ilija Bogunovic, Jack Parker-Holder",SD-5-300,,"Exhibit Hall C,D,E",https://openreview.net/pdf/3facb7ccf15168534e07f4990a5bd009d1afea45.pdf,6,19,
4209401,12,Reverse Engineering Human Preferences with Reinforcement Learning,"Lisa Alazraki, Yi-Chern Tan, Jon Ander Campos, Maximilian Mozes, Marek Rei, Max Bartolo",SD-1-1909,,"Exhibit Hall C,D,E",https://openreview.net/pdf/e7f264f17bfbaac2f1357558dddf2cceae14cd6e.pdf,3,9,
4483846,12,SciArena: An Open Evaluation Platform for Non-Verifiable Scientific Literature-Grounded Tasks,"Yilun Zhao, Kaiyan Zhang, Tiansheng Hu, Sihong Wu, Ronan Le Bras, Yixin Liu, Robert Tang, Joseph Chee Chang, Jesse Dodge, ..., Arman Cohan",SD-1-5316,,"Exhibit Hall C,D,E",,2,2,
4197019,12,Lost in Transmission: When and Why LLMs Fail to Reason Globally,"Tobias Schnabel, Kiran Tomlinson, Adith Swaminathan, Jennifer Neville",SD-2-3907,,"Exhibit Hall C,D,E",https://openreview.net/pdf/93d0795dfa82fdff6b6b121fce6307ed161915ba.pdf,10,22,
3956362,12,GRIP: A Graph-Based Reasoning Instruction Producer,"Jiankang Wang, Jianjun Xu, Xiaorui Wang, Yuxin Wang, Mengting Xing, Shancheng Fang, Hongtao Xie",SD-4-1909,,"Exhibit Hall C,D,E",https://openreview.net/pdf/9ef2967c43fa97f6b4cfdddaf146abf156250794.pdf,1,4,
4442584,12,Generalizing Experience for Language Agents with Hierarchical MetaFlows,"Shengda Fan, Xin Cong, Zhong Zhang, Yuepeng Fu, Yesai Wu, Hao Wang, Xinyu Zhang, Enrui Hu, Yankai Lin",SD-4-2001,,"Exhibit Hall C,D,E",https://openreview.net/pdf/e5e7cd3c074c77adae516f8d392136a8fe8657f5.pdf,0,3,
4429589,12,PlanU: Large Language Model Reasoning through Planning under Uncertainty,"Ziwei Deng, Mian Deng, Chenjing Liang, Zeming Gao, Chennan Ma, Chenxing Lin, Haipeng Zhang, Songzhu Mei, Siqi Shen, Cheng Wang",SD-6-1906,,"Exhibit Hall C,D,E",https://openreview.net/pdf/a9771087543396ca7e59296ca5d3d68429e5a708.pdf,0,5,
4441646,12,LILO: Learning to Reason at the Frontier of Learnability,"Thomas Foster, Anya Sims, Johannes Forkel, Jakob Nicolaus Foerster",SD-6-4905,,"Exhibit Hall C,D,E",https://openreview.net/pdf/81c8ea42739bd8be2077f7a518eeedc3ad8b7d5c.pdf,3,9,
4426614,11,ESCA: Contextualizing Embodied Agents via Scene-Graph Generation,"Jiani Huang, Amish Sethi, Matthew Kuo, Mayank Keoliya, Neelay Velingker, JungHo Jung, Ser-Nam Lim, Ziyang Li, Mayur Naik",SD-1-4908,,"Exhibit Hall C,D,E",https://openreview.net/pdf/32e384d1b7bff0817b05af22b3999df7789e5b8d.pdf,2,10,
4483820,11,ML4CO-Bench-101: Benchmark Machine Learning for Classic Combinatorial Problems on Graphs,"Jiale Ma, Wenzheng Pan, Yang Li, Junchi Yan",SD-1-4507,,"Exhibit Hall C,D,E",,0,0,
4442696,11,Efficiently Scaling LLM Reasoning Programs with Certaindex,"Yichao Fu, Junda Chen, Siqi Zhu, Zheyu Fu, Zhongdongming Dai, Yonghao Zhuang, Yian Ma, Aurick Qiao, Tajana Rosing, ..., Hao Zhang",SD-2-3706,,"Exhibit Hall C,D,E",https://openreview.net/pdf/4ca50f6ea693aeda7b95d22f1929d6a5d49cf4ff.pdf,0,2,
4149522,11,SpecReason: Fast and Accurate Inference-Time Compute via Speculative Reasoning,"Rui Pan, Yinwei Dai, Zhihao Zhang, Gabriele Oliaro, Zhihao Jia, Ravi Netravali",SD-2-1900,,"Exhibit Hall C,D,E",https://openreview.net/pdf/7c62b5e4703772251c504c1cdc203fa7a96cd873.pdf,4,14,
4442210,11,Dependency Matters: Enhancing LLM Reasoning with Explicit Knowledge Grounding,"Xiangyu Wen, Min Li, Junhua Huang, Jianyuan Zhong, Zhijian Xu, Zeju Li, Yongxiang Huang, Mingxuan Yuan, Qiang Xu",SD-4-3603,,"Exhibit Hall C,D,E",https://openreview.net/pdf/88669d564fe12a96458ad3ff7025be1f74506a21.pdf,0,2,
4438224,11,ReCAP: Recursive Context-Aware Reasoning and Planning for Large Language Model Agents,"Zhenyu Zhang, Tianyi Chen, Weiran Xu, Alex Pentland, Jiaxin Pei",SD-5-4103,,"Exhibit Hall C,D,E",https://openreview.net/pdf/311841e491eca81acc49d5288503e9b7819788d6.pdf,4,6,
4441592,11,Retro-R1: LLM-based Agentic Retrosynthesis,"Wei Liu, Jiangtao Feng, Hongli Yu, Yuxuan Song, Yuqiang Li, Shufei Zhang, LEI BAI, Wei-Ying Ma, Hao Zhou",SD-6-1511,,"Exhibit Hall C,D,E",https://openreview.net/pdf/470a5ef177e20c474a9e358c1bab0c1cf082f1de.pdf,3,7,
4244202,11,Know What You Don't Know: Uncertainty Calibration of Process Reward Models,"Young-Jin Park, Kristjan Greenewald, Kaveh Alim, Hao Wang, Navid Azizan",SD-6-1912,,"Exhibit Hall C,D,E",https://openreview.net/pdf/18533f919a9403854c7955628ad3488bf682b694.pdf,3,6,
4393192,11,VideoChat-R1.5: Visual Test-Time Scaling to Reinforce Multimodal Reasoning by Iterative Perception,"Ziang Yan, Yinan He, Xinhao Li, Zhengrong Yue, Xiangyu Zeng, Yali Wang, Yu Qiao, Limin Wang, Yi Wang",SD-6-5200,,"Exhibit Hall C,D,E",https://openreview.net/pdf/7cf4479fc77f583f1cdede042be97389be035f9a.pdf,8,47,
4442209,10,Thoughts Are All Over the Place: On the Underthinking of Long Reasoning Models,"Yue Wang, Qiuzhi Liu, Jiahao Xu, Tian Liang, Xingyu Chen, Zhiwei He, Linfeng Song, Dian Yu, Juntao Li, ..., Dong Yu",SD-1-5518,,"Exhibit Hall C,D,E",https://openreview.net/pdf/52cab7bd6214e5b9d63addbfb0411f3ce8f517f4.pdf,4,9,
4348861,10,Steering When Necessary: Flexible Steering Large Language Models with Backtracking,"Zifeng Cheng, Jinwei Gan, Zhiwei Jiang, Cong Wang, Yafeng Yin, Xiang Luo, Yuchen Fu, Qing Gu",SD-2-1912,,"Exhibit Hall C,D,E",https://openreview.net/pdf/795a175c3b3b1e9de873069086e754159a4e855b.pdf,1,9,
4441291,10,Reasoning Models Hallucinate More: Factuality-Aware Reinforcement Learning for Large Reasoning Models,"Junyi Li, Hwee Tou Ng",SD-2-314,,"Exhibit Hall C,D,E",https://openreview.net/pdf/31f57f113b7a0a8d53b00020bbcdabe6ac8a82cf.pdf,6,18,
4442328,10,GUI Exploration Lab: Enhancing Screen Navigation in Agents via Multi-Turn Reinforcement Learning,"Haolong Yan, Yeqing Shen, Xin Huang, Jia Wang, Kaijun Tan, Zhixuan Liang, Hongxin Li, Zheng Ge, Osamu Yoshie, ..., Daxin Jiang",SD-4-415,,"Exhibit Hall C,D,E",https://openreview.net/pdf/ce35fb684e3b11b9c0f1fcc38598cfb3504c728e.pdf,3,8,
4441366,10,On Evaluating LLM Alignment by Evaluating LLMs as Judges,"Yixin Liu, Pengfei Liu, Arman Cohan",SD-4-2000,,"Exhibit Hall C,D,E",https://openreview.net/pdf/cefd5dffe2958e9dbfba77cc4764ee04a8cc5a95.pdf,7,17,
4292006,10,Scaling RL to Long Videos,"Yukang Chen, Wei Huang, Baifeng Shi, Qinghao Hu, Hanrong Ye, Ligeng Zhu, Zhijian Liu, Pavlo Molchanov, Jan Kautz, ..., Song Han",SD-5-4709,,"Exhibit Hall C,D,E",https://openreview.net/pdf/086f9eed5c2d342130b7d5c3c1f80a2cc8f3594f.pdf,20,59,
4086027,9,EAGLE-3: Scaling up Inference Acceleration of Large Language Models via Training-Time Test,"Yuhui Li, Fangyun Wei, Chao Zhang, Hongyang Zhang",SD-1-3606,,"Exhibit Hall C,D,E",https://openreview.net/pdf/28c4c8cf58b0086a2136d73f6059ada87ac33e53.pdf,19,26,
4239642,9,How Benchmark Prediction from Fewer Data Misses the Mark,"Guanhua Zhang, Florian E. Dorner, Moritz Hardt",SD-1-207,,"Exhibit Hall C,D,E",https://openreview.net/pdf/a4097f48740ba588b5ffe5a4fd3f7d88b8eb0a70.pdf,5,11,
4441438,9,SpecMAS: A Multi-Agent System for Self-Verifying System Generation via Formal Model Checking,"Rishabh Agrawal, Kaushik Tushar Ranade, Aja Khanal, Kalyan Shankar Basu, Apurva Narayan",SD-1-2802,,"Exhibit Hall C,D,E",https://openreview.net/pdf/d2baf726e03709dc05beda305bd6ede14d1a9b1b.pdf,0,1,
4220390,9,LabUtopia: High-Fidelity Simulation and Hierarchical Benchmark for Scientific Embodied Agents,"Rui Li, Zixuan Hu, Wenxi Qu, Jinouwen Zhang, Zhenfei Yin, Sha Zhang, Xuantuo Huang, Hanqing Wang, Tai WANG, ..., SHIXIANG TANG",SD-2-2204,,"Exhibit Hall C,D,E",https://arxiv.org/pdf/2505.22634,3,4,
4219361,9,R2R: Efficiently Navigating Divergent Reasoning Paths with Small-Large Model Token Routing,"Tianyu Fu, Yi Ge, Yichen You, Enshu Liu, Zhihang Yuan, Guohao Dai, Shengen Yan, Huazhong Yang, Yu Wang",SD-4-5317,,"Exhibit Hall C,D,E",https://openreview.net/pdf/14de671242c3654992d79919aba5d312e05f7347.pdf,3,10,
4051512,9,Rethinking Fine-Tuning when Scaling Test-Time Compute: Limiting Confidence Improves Mathematical Reasoning,"Feng Chen, Allan Raventos, Nan Cheng, Surya Ganguli, Shaul Druckmann",SD-6-3719,,"Exhibit Hall C,D,E",https://openreview.net/pdf/d5b025da459325ca88dbc0f0f8c3dc0c23384640.pdf,4,14,
4400022,9,Automated Model Discovery via Multi-modal & Multi-step Pipeline,"Lee Jung-Mok, Nam Hyeon-Woo, Moon Ye-Bin, Junhyun Nam, Tae-Hyun Oh",SD-6-4613,,"Exhibit Hall C,D,E",https://openreview.net/pdf/9677940f4812871bd634d12cccadc3598687a9ac.pdf,1,2,
4264670,8,Inference-Time Reward Hacking in Large Language Models,"Hadi Khalaf, Claudio Mayrink Verdun, Alex Oesterling, Himabindu Lakkaraju, Flavio Calmon",SD-1-1403,,"Exhibit Hall C,D,E",https://openreview.net/pdf/8d477ae3e38043ed738ea2aa59e110eec3f49a44.pdf,11,27,
4253083,8,AutoVLA: A Vision-Language-Action Model for End-to-End Autonomous Driving with Adaptive Reasoning and Reinforcement Fine-Tuning,"Zewei Zhou, Tianhui Cai, Seth Z. Zhao, Yun Zhang, Zhiyu Huang, Bolei Zhou, Jiaqi Ma",SD-1-2208,,"Exhibit Hall C,D,E",https://openreview.net/pdf/ac3e0d2216d650bf65be2b1559d68dc79c32c6ed.pdf,24,55,
4425576,8,CORE: Reducing UI Exposure in Mobile Agents via Collaboration Between Cloud and Local LLMs,"Gucongcong Fan, Chaoyue Niu, chengfei lv, Fan Wu, Guihai Chen",SD-2-4111,,"Exhibit Hall C,D,E",https://openreview.net/pdf/5b9c63b9b600fd293798deb51960a50373bb0faf.pdf,0,2,
